model_id,layer,module_type,component_name,lora_rank,lora_alpha,frobenius_norm,frobenius_norm_normalized,lora_A_norm,lora_B_norm,effective_scale
PT2_COREDe,11,mlp.up_proj,L11_MLP_UP,64,32,0.05401551350951195,0.0005626615990574161,4.625317573547363,0.09272635728120804,0.027007756754755974
PT2_COREDe,11,mlp.down_proj,L11_MLP_DOWN,64,32,0.02809184417128563,0.0005852467535684506,4.61749792098999,0.04857127368450165,0.014045922085642815
PT2_COREDe,11,self_attn.q_proj,L11_ATTN_Q,64,32,0.023937523365020752,0.0005289495342567998,4.6218061447143555,0.041098326444625854,0.011968761682510376
PT2_COREDe,11,self_attn.k_proj,L11_ATTN_K,64,32,0.017508726567029953,0.000547147705219686,4.622930526733398,0.029973015189170837,0.008754363283514977
PT2_COREDe,11,self_attn.v_proj,L11_ATTN_V,64,32,0.018282515928149223,0.0005713286227546632,4.6267852783203125,0.03129889443516731,0.009141257964074612
PT2_COREDe,11,self_attn.o_proj,L11_ATTN_O,64,32,0.02797563374042511,0.0005828257029255232,4.614664554595947,0.04807364568114281,0.013987816870212555
PT2_COREDe,12,mlp.gate_proj,L12_MLP_GATE,64,32,0.0568431094288826,0.000592115723217527,4.621687889099121,0.09674442559480667,0.0284215547144413
PT2_COREDe,12,mlp.up_proj,L12_MLP_UP,64,32,0.05718565732240677,0.0005956839304417372,4.616052150726318,0.0976361632347107,0.028592828661203384
PT2_COREDe,12,mlp.down_proj,L12_MLP_DOWN,64,32,0.02930423989892006,0.0006105049978941679,4.620201587677002,0.05052607133984566,0.01465211994946003
PT2_COREDe,12,self_attn.q_proj,L12_ATTN_Q,64,32,0.024574821814894676,0.0005430319734925976,4.623239517211914,0.04177265241742134,0.012287410907447338
PT2_COREDe,12,self_attn.k_proj,L12_ATTN_K,64,32,0.018042458221316338,0.0005638268194161355,4.61427116394043,0.03093193843960762,0.009021229110658169
PT2_COREDe,12,self_attn.v_proj,L12_ATTN_V,64,32,0.018069211393594742,0.0005646628560498357,4.625585079193115,0.031060276553034782,0.009034605696797371
PT2_COREDe,12,self_attn.o_proj,L12_ATTN_O,64,32,0.02888891100883484,0.0006018523126840591,4.615957736968994,0.049289725720882416,0.01444445550441742
PT2_COREDe,13,mlp.gate_proj,L13_MLP_GATE,64,32,0.06021920219063759,0.0006272833561524749,4.616092681884766,0.10220616310834885,0.030109601095318794
PT2_COREDe,13,mlp.up_proj,L13_MLP_UP,64,32,0.05815446376800537,0.0006057756642500559,4.621098518371582,0.09944605827331543,0.029077231884002686
PT2_COREDe,13,mlp.down_proj,L13_MLP_DOWN,64,32,0.028950756415724754,0.0006031407586609324,4.620121955871582,0.05011242255568504,0.014475378207862377
PT2_COREDe,13,self_attn.q_proj,L13_ATTN_Q,64,32,0.025339528918266296,0.0005599297728180849,4.624062538146973,0.0435032844543457,0.012669764459133148
PT2_COREDe,13,self_attn.k_proj,L13_ATTN_K,64,32,0.01822875626385212,0.0005696486332453787,4.619699001312256,0.031123902648687363,0.00911437813192606
PT2_COREDe,13,self_attn.v_proj,L13_ATTN_V,64,32,0.01953105442225933,0.0006103454506956041,4.6254096031188965,0.033681854605674744,0.009765527211129665
PT2_COREDe,13,self_attn.o_proj,L13_ATTN_O,64,32,0.03008045069873333,0.000626676056223611,4.624438285827637,0.05097302421927452,0.015040225349366665
PT2_COREDe,14,mlp.gate_proj,L14_MLP_GATE,64,32,0.06189132481813431,0.000644701300188899,4.609328269958496,0.10589947551488876,0.030945662409067154
PT2_COREDe,14,mlp.up_proj,L14_MLP_UP,64,32,0.061838630586862564,0.000644152401946485,4.621740818023682,0.1053737998008728,0.030919315293431282
PT2_COREDe,14,mlp.down_proj,L14_MLP_DOWN,64,32,0.03225036710500717,0.0006718826480209827,4.620349884033203,0.055853161960840225,0.016125183552503586
PT2_COREDe,14,self_attn.q_proj,L14_ATTN_Q,64,32,0.02430533803999424,0.0005370771670972274,4.623452186584473,0.04132508859038353,0.01215266901999712
PT2_COREDe,14,self_attn.k_proj,L14_ATTN_K,64,32,0.01748824492096901,0.0005465076537802815,4.608152389526367,0.02999710477888584,0.008744122460484505
PT2_COREDe,14,self_attn.v_proj,L14_ATTN_V,64,32,0.01971099153161049,0.0006159684853628278,4.628088474273682,0.03387414291501045,0.009855495765805244
PT2_COREDe,14,self_attn.o_proj,L14_ATTN_O,64,32,0.03117327019572258,0.0006494431290775537,4.62214994430542,0.05354391783475876,0.01558663509786129
PT2_COREDe,15,mlp.gate_proj,L15_MLP_GATE,64,32,0.06546388566493988,0.000681915475676457,4.616749286651611,0.113025963306427,0.03273194283246994
PT2_COREDe,15,mlp.up_proj,L15_MLP_UP,64,32,0.06468238681554794,0.0006737748626619577,4.62438440322876,0.11076480895280838,0.03234119340777397
PT2_COREDe,15,mlp.down_proj,L15_MLP_DOWN,64,32,0.03425803408026695,0.0007137090433388948,4.619577884674072,0.0592951625585556,0.017129017040133476
PT2_COREDe,15,self_attn.q_proj,L15_ATTN_Q,64,32,0.029802748933434486,0.0006585539334009897,4.622830867767334,0.05182601511478424,0.014901374466717243
PT2_COREDe,15,self_attn.k_proj,L15_ATTN_K,64,32,0.019014572724699974,0.0005942053976468742,4.633010387420654,0.03223554417490959,0.009507286362349987
PT2_COREDe,15,self_attn.v_proj,L15_ATTN_V,64,32,0.02030232548713684,0.0006344476714730263,4.6186652183532715,0.03477891907095909,0.01015116274356842
PT2_COREDe,15,self_attn.o_proj,L15_ATTN_O,64,32,0.03166225925087929,0.0006596304010599852,4.621435642242432,0.05411431938409805,0.015831129625439644
PT2_COREDe,16,mlp.gate_proj,L16_MLP_GATE,64,32,0.07160385698080063,0.0007458735102166733,4.6131367683410645,0.12382787466049194,0.035801928490400314
PT2_COREDe,16,mlp.up_proj,L16_MLP_UP,64,32,0.07114730030298233,0.0007411177114893993,4.6211748123168945,0.1200936883687973,0.035573650151491165
PT2_COREDe,16,mlp.down_proj,L16_MLP_DOWN,64,32,0.03526071459054947,0.0007345982206364473,4.614846706390381,0.06086793541908264,0.017630357295274734
PT2_COREDe,16,self_attn.q_proj,L16_ATTN_Q,64,32,0.02770182117819786,0.0006121295501975257,4.612859725952148,0.047591887414455414,0.01385091058909893
PT2_COREDe,16,self_attn.k_proj,L16_ATTN_K,64,32,0.019023938104510307,0.0005944980657659471,4.620351314544678,0.03236392140388489,0.009511969052255154
PT2_COREDe,16,self_attn.v_proj,L16_ATTN_V,64,32,0.02256534807384014,0.0007051671273075044,4.616856575012207,0.0384443923830986,0.01128267403692007
PT2_COREDe,16,self_attn.o_proj,L16_ATTN_O,64,32,0.03616505488753319,0.0007534386434902748,4.617197036743164,0.06157776340842247,0.018082527443766594
PT2_COREDe,17,mlp.gate_proj,L17_MLP_GATE,64,32,0.08162453770637512,0.0008502556011080742,4.621120929718018,0.13926789164543152,0.04081226885318756
PT2_COREDe,17,mlp.up_proj,L17_MLP_UP,64,32,0.0760476291179657,0.0007921628033121427,4.618296146392822,0.13092343509197235,0.03802381455898285
PT2_COREDe,17,mlp.down_proj,L17_MLP_DOWN,64,32,0.036348648369312286,0.000757263507694006,4.625382900238037,0.06264416873455048,0.018174324184656143
PT2_COREDe,17,self_attn.q_proj,L17_ATTN_Q,64,32,0.0265932809561491,0.0005876340405653782,4.626097679138184,0.045555587857961655,0.01329664047807455
PT2_COREDe,17,self_attn.k_proj,L17_ATTN_K,64,32,0.01829681359231472,0.000571775424759835,4.610281944274902,0.031336866319179535,0.00914840679615736
PT2_COREDe,17,self_attn.v_proj,L17_ATTN_V,64,32,0.023094115778803825,0.0007216911180876195,4.621208667755127,0.039731528609991074,0.011547057889401913
PT2_COREDe,17,self_attn.o_proj,L17_ATTN_O,64,32,0.03778045251965523,0.0007870927608261505,4.618181228637695,0.06350858509540558,0.018890226259827614
PT2_COREDe,18,mlp.gate_proj,L18_MLP_GATE,64,32,0.0874992311000824,0.0009114503239591917,4.624399662017822,0.14913718402385712,0.0437496155500412
PT2_COREDe,18,mlp.up_proj,L18_MLP_UP,64,32,0.08323592692613602,0.0008670409054805835,4.632507801055908,0.14240673184394836,0.04161796346306801
PT2_COREDe,18,mlp.down_proj,L18_MLP_DOWN,64,32,0.03912518545985222,0.0008151080304135879,4.623673439025879,0.0673631951212883,0.01956259272992611
PT2_COREDe,18,self_attn.q_proj,L18_ATTN_Q,64,32,0.03581530228257179,0.000791413847320392,4.621307373046875,0.06113253906369209,0.017907651141285896
PT2_COREDe,18,self_attn.k_proj,L18_ATTN_K,64,32,0.025937041267752647,0.0008105325396172702,4.6152215003967285,0.04423249512910843,0.012968520633876324
PT2_COREDe,18,self_attn.v_proj,L18_ATTN_V,64,32,0.027814876288175583,0.000869214884005487,4.619375228881836,0.04723551869392395,0.013907438144087791
PT2_COREDe,18,self_attn.o_proj,L18_ATTN_O,64,32,0.03882639855146408,0.0008088833031555017,4.614160537719727,0.06709898263216019,0.01941319927573204
PT2_COREDe,19,mlp.gate_proj,L19_MLP_GATE,64,32,0.09017534554004669,0.000939326516042153,4.616457939147949,0.1538969725370407,0.045087672770023346
PT2_COREDe,19,mlp.up_proj,L19_MLP_UP,64,32,0.08163922280073166,0.0008504085708409548,4.61937141418457,0.13962987065315247,0.04081961140036583
PT2_COREDe,19,mlp.down_proj,L19_MLP_DOWN,64,32,0.04228672385215759,0.0008809734135866165,4.624938488006592,0.07223322242498398,0.021143361926078796
PT2_COREDe,19,self_attn.q_proj,L19_ATTN_Q,64,32,0.03767703101038933,0.0008325526288256916,4.628179550170898,0.06403124332427979,0.018838515505194664
PT2_COREDe,19,self_attn.k_proj,L19_ATTN_K,64,32,0.026584867388010025,0.0008307771058753133,4.6254119873046875,0.04546789452433586,0.013292433694005013
PT2_COREDe,19,self_attn.v_proj,L19_ATTN_V,64,32,0.025785958394408226,0.0008058111998252571,4.617121696472168,0.04468103125691414,0.012892979197204113
PT2_COREDe,19,self_attn.o_proj,L19_ATTN_O,64,32,0.03767497465014458,0.0007848953052113453,4.614276885986328,0.0656673014163971,0.01883748732507229
PT2_COREDe,20,mlp.gate_proj,L20_MLP_GATE,64,32,0.09145306795835495,0.0009526361245661974,4.622324466705322,0.15705135464668274,0.045726533979177475
PT2_COREDe,20,mlp.up_proj,L20_MLP_UP,64,32,0.08591709285974503,0.0008949697172890106,4.61550235748291,0.14869804680347443,0.04295854642987251
PT2_COREDe,20,mlp.down_proj,L20_MLP_DOWN,64,32,0.044005148112773895,0.0009167739190161228,4.627017498016357,0.07456813007593155,0.022002574056386948
PT2_COREDe,20,self_attn.q_proj,L20_ATTN_Q,64,32,0.0368252769112587,0.000813731344469482,4.62085485458374,0.06297312676906586,0.01841263845562935
PT2_COREDe,20,self_attn.k_proj,L20_ATTN_K,64,32,0.025336304679512978,0.0007917595212347806,4.6226701736450195,0.04336676746606827,0.012668152339756489
PT2_COREDe,20,self_attn.v_proj,L20_ATTN_V,64,32,0.028404975309967995,0.0008876554784364998,4.630760669708252,0.04847239702939987,0.014202487654983997
PT2_COREDe,20,self_attn.o_proj,L20_ATTN_O,64,32,0.0400208905339241,0.0008337685527900854,4.624394416809082,0.06825196743011475,0.02001044526696205
PT2_COREDe,21,mlp.gate_proj,L21_MLP_GATE,64,32,0.09060167521238327,0.0009437674501289924,4.612636566162109,0.15414364635944366,0.045300837606191635
PT2_COREDe,21,mlp.up_proj,L21_MLP_UP,64,32,0.08678377419710159,0.000903997647886475,4.624238014221191,0.14847899973392487,0.043391887098550797
PT2_COREDe,21,mlp.down_proj,L21_MLP_DOWN,64,32,0.04195523262023926,0.0008740673462549845,4.627697944641113,0.07135920971632004,0.02097761631011963
PT2_COREDe,21,self_attn.q_proj,L21_ATTN_Q,64,32,0.035199444741010666,0.0007778051896990562,4.623246192932129,0.06042326241731644,0.017599722370505333
PT2_COREDe,21,self_attn.k_proj,L21_ATTN_K,64,32,0.024597255513072014,0.0007686642347835004,4.612547874450684,0.04199656844139099,0.012298627756536007
PT2_COREDe,21,self_attn.v_proj,L21_ATTN_V,64,32,0.02537684142589569,0.0007930262945592403,4.6235175132751465,0.04363720864057541,0.012688420712947845
PT2_COREDe,21,self_attn.o_proj,L21_ATTN_O,64,32,0.0395200215280056,0.00082333378183345,4.622855186462402,0.0676840990781784,0.0197600107640028
PT2_COREDe,22,mlp.gate_proj,L22_MLP_GATE,64,32,0.0977722778916359,0.001018461228037874,4.627351760864258,0.1659233123064041,0.04888613894581795
PT2_COREDe,22,mlp.up_proj,L22_MLP_UP,64,32,0.08958084881305695,0.0009331338418026766,4.619730472564697,0.15278156101703644,0.04479042440652847
PT2_COREDe,22,mlp.down_proj,L22_MLP_DOWN,64,32,0.04794541746377945,0.0009988628638287385,4.630324840545654,0.08004248142242432,0.023972708731889725
PT2_COREDe,22,self_attn.q_proj,L22_ATTN_Q,64,32,0.036041874438524246,0.0007964204319423307,4.621079921722412,0.06159647926688194,0.018020937219262123
PT2_COREDe,22,self_attn.k_proj,L22_ATTN_K,64,32,0.025995226576924324,0.0008123508305288851,4.631701469421387,0.04383629187941551,0.012997613288462162
PT2_COREDe,22,self_attn.v_proj,L22_ATTN_V,64,32,0.026487018913030624,0.000827719341032207,4.620885848999023,0.04597887024283409,0.013243509456515312
PT2_COREDe,22,self_attn.o_proj,L22_ATTN_O,64,32,0.0369865819811821,0.0007705537912746271,4.62691593170166,0.06355822086334229,0.01849329099059105
PT2_COREDe,23,mlp.gate_proj,L23_MLP_GATE,64,32,0.0926562026143074,0.0009651687772323688,4.62495231628418,0.1574348509311676,0.0463281013071537
PT2_COREDe,23,mlp.up_proj,L23_MLP_UP,64,32,0.08658288419246674,0.0009019050436715285,4.626358985900879,0.14879566431045532,0.04329144209623337
PT2_COREDe,23,mlp.down_proj,L23_MLP_DOWN,64,32,0.04502023383975029,0.0009379215383281311,4.631546974182129,0.0753655880689621,0.022510116919875145
PT2_COREDe,23,self_attn.q_proj,L23_ATTN_Q,64,32,0.03555399179458618,0.0007856396467563361,4.617354869842529,0.061575327068567276,0.01777699589729309
PT2_COREDe,23,self_attn.k_proj,L23_ATTN_K,64,32,0.0267582256346941,0.0008361945510841906,4.614912509918213,0.046065036207437515,0.01337911281734705
PT2_COREDe,23,self_attn.v_proj,L23_ATTN_V,64,32,0.026381373405456543,0.000824417918920517,4.614657878875732,0.04522698000073433,0.013190686702728271
PT2_COREDe,23,self_attn.o_proj,L23_ATTN_O,64,32,0.038286786526441574,0.0007976413859675328,4.6215667724609375,0.06598523259162903,0.019143393263220787
PT2_COREDe,24,mlp.gate_proj,L24_MLP_GATE,64,32,0.09099758416414261,0.0009478915017098188,4.629419326782227,0.15586736798286438,0.045498792082071304
PT2_COREDe,24,mlp.up_proj,L24_MLP_UP,64,32,0.08877838402986526,0.0009247748336444298,4.62193489074707,0.15129533410072327,0.04438919201493263
