component,mean_abs_delta_change,max_abs_delta_change,mean_effect_size,max_effect_size,flips,experiment,rank_in_experiment
L13H5,0.06562588007899416,0.1093755065311996,0.02554067598747815,0.0394740131635643,0,PT3_COREDe_to_PT3_COREUt,175
L13H6,0.06562588007899416,0.1093755065311996,0.02554067598747815,0.0394740131635643,0,PT3_COREDe_to_PT3_COREUt,176
L13H7,0.06562588007899416,0.1093755065311996,0.02554067598747815,0.0394740131635643,0,PT3_COREDe_to_PT3_COREUt,177
L13H1,0.06562588007899416,0.1093755065311996,0.02554067598747815,0.0394740131635643,0,PT3_COREDe_to_PT3_COREUt,178
L5_MLP,0.06301918666206553,0.1093732449740945,0.025006620867748568,0.0479989283165115,0,PT3_COREDe_to_PT3_COREUt,179
L2_MLP,0.0604170500824127,0.1249997288231385,0.02127648709620912,0.0374706230473695,0,PT3_COREDe_to_PT3_COREUt,180
L9_MLP,0.059896095120564,0.1328128659159366,0.02085098560661845,0.0597012982953032,0,PT3_COREDe_to_PT3_COREUt,181
L4H1,0.05989564773247196,0.1562481858070374,0.024499422483496732,0.0657887037859352,0,PT3_COREDe_to_PT3_COREUt,182
L4H2,0.05989564773247196,0.1562481858070374,0.024499422483496732,0.0657887037859352,0,PT3_COREDe_to_PT3_COREUt,183
L4H3,0.05989564773247196,0.1562481858070374,0.024499422483496732,0.0657887037859352,0,PT3_COREDe_to_PT3_COREUt,184
L4H4,0.05989564773247196,0.1562481858070374,0.024499422483496732,0.0657887037859352,0,PT3_COREDe_to_PT3_COREUt,185
L4H5,0.05989564773247196,0.1562481858070374,0.024499422483496732,0.0657887037859352,0,PT3_COREDe_to_PT3_COREUt,186
L4H6,0.05989564773247196,0.1562481858070374,0.024499422483496732,0.0657887037859352,0,PT3_COREDe_to_PT3_COREUt,187
L4H7,0.05989564773247196,0.1562481858070374,0.024499422483496732,0.0657887037859352,0,PT3_COREDe_to_PT3_COREUt,188
L4H0,0.05989564773247196,0.1562481858070374,0.024499422483496732,0.0657887037859352,0,PT3_COREDe_to_PT3_COREUt,189
L7_MLP,0.0567707662358404,0.1562500333786154,0.022817979856655093,0.0746268193281272,0,PT3_COREDe_to_PT3_COREUt,190
L7H7,0.049478880642793516,0.0937504426799116,0.019796866272655107,0.0480001960283042,0,PT3_COREDe_to_PT3_COREUt,191
L7H6,0.049478880642793516,0.0937504426799116,0.019796866272655107,0.0480001960283042,0,PT3_COREDe_to_PT3_COREUt,192
L7H5,0.049478880642793516,0.0937504426799116,0.019796866272655107,0.0480001960283042,0,PT3_COREDe_to_PT3_COREUt,193
L7H4,0.049478880642793516,0.0937504426799116,0.019796866272655107,0.0480001960283042,0,PT3_COREDe_to_PT3_COREUt,194
L7H3,0.049478880642793516,0.0937504426799116,0.019796866272655107,0.0480001960283042,0,PT3_COREDe_to_PT3_COREUt,195
L7H2,0.049478880642793516,0.0937504426799116,0.019796866272655107,0.0480001960283042,0,PT3_COREDe_to_PT3_COREUt,196
L7H1,0.049478880642793516,0.0937504426799116,0.019796866272655107,0.0480001960283042,0,PT3_COREDe_to_PT3_COREUt,197
L7H0,0.049478880642793516,0.0937504426799116,0.019796866272655107,0.0480001960283042,0,PT3_COREDe_to_PT3_COREUt,198
L8_MLP,0.04583308698529402,0.171874783115745,0.01680035992604605,0.0654760121663101,0,PT3_COREDe_to_PT3_COREUt,199
L4_MLP,0.04374927938855796,0.0937490462290431,0.01616071333481565,0.044775626499652,0,PT3_COREDe_to_PT3_COREUt,200
L6_MLP,0.04218774723394677,0.0937483649812236,0.015582998310363699,0.0357136106577578,0,PT3_COREDe_to_PT3_COREUt,201
L3_MLP,0.04166572842104679,0.093747822980152,0.014482443333289357,0.0370361481163302,0,PT3_COREDe_to_PT3_COREUt,202
L9H0,0.035416765225652555,0.1093732266208982,0.012447278642634414,0.0432091422746974,0,PT3_COREDe_to_PT3_COREUt,203
L9H7,0.035416765225652555,0.1093732266208982,0.012447278642634414,0.0432091422746974,0,PT3_COREDe_to_PT3_COREUt,204
L9H6,0.035416765225652555,0.1093732266208982,0.012447278642634414,0.0432091422746974,0,PT3_COREDe_to_PT3_COREUt,205
L9H5,0.035416765225652555,0.1093732266208982,0.012447278642634414,0.0432091422746974,0,PT3_COREDe_to_PT3_COREUt,206
L9H4,0.035416765225652555,0.1093732266208982,0.012447278642634414,0.0432091422746974,0,PT3_COREDe_to_PT3_COREUt,207
L9H3,0.035416765225652555,0.1093732266208982,0.012447278642634414,0.0432091422746974,0,PT3_COREDe_to_PT3_COREUt,208
L9H2,0.035416765225652555,0.1093732266208982,0.012447278642634414,0.0432091422746974,0,PT3_COREDe_to_PT3_COREUt,209
L9H1,0.035416765225652555,0.1093732266208982,0.012447278642634414,0.0432091422746974,0,PT3_COREDe_to_PT3_COREUt,210
L12H4,0.03541656211316545,0.0781251493988399,0.014283699128467647,0.0373134730476679,0,PT3_COREDe_to_PT3_COREUt,211
L12H1,0.03541656211316545,0.0781251493988399,0.014283699128467647,0.0373134730476679,0,PT3_COREDe_to_PT3_COREUt,212
L12H0,0.03541656211316545,0.0781251493988399,0.014283699128467647,0.0373134730476679,0,PT3_COREDe_to_PT3_COREUt,213
L12H5,0.03541656211316545,0.0781251493988399,0.014283699128467647,0.0373134730476679,0,PT3_COREDe_to_PT3_COREUt,214
L12H6,0.03541656211316545,0.0781251493988399,0.014283699128467647,0.0373134730476679,0,PT3_COREDe_to_PT3_COREUt,215
L12H7,0.03541656211316545,0.0781251493988399,0.014283699128467647,0.0373134730476679,0,PT3_COREDe_to_PT3_COREUt,216
L12H2,0.03541656211316545,0.0781251493988399,0.014283699128467647,0.0373134730476679,0,PT3_COREDe_to_PT3_COREUt,217
L12H3,0.03541656211316545,0.0781251493988399,0.014283699128467647,0.0373134730476679,0,PT3_COREDe_to_PT3_COREUt,218
L10H1,0.034895809039317376,0.0781237870733715,0.014087286386580928,0.0308636942968864,0,PT3_COREDe_to_PT3_COREUt,219
L10H0,0.034895809039317376,0.0781237870733715,0.014087286386580928,0.0308636942968864,0,PT3_COREDe_to_PT3_COREUt,220
L10H2,0.034895809039317376,0.0781237870733715,0.014087286386580928,0.0308636942968864,0,PT3_COREDe_to_PT3_COREUt,221
L10H3,0.034895809039317376,0.0781237870733715,0.014087286386580928,0.0308636942968864,0,PT3_COREDe_to_PT3_COREUt,222
L10H4,0.034895809039317376,0.0781237870733715,0.014087286386580928,0.0308636942968864,0,PT3_COREDe_to_PT3_COREUt,223
L10H5,0.034895809039317376,0.0781237870733715,0.014087286386580928,0.0308636942968864,0,PT3_COREDe_to_PT3_COREUt,224
L10H6,0.034895809039317376,0.0781237870733715,0.014087286386580928,0.0308636942968864,0,PT3_COREDe_to_PT3_COREUt,225
L10H7,0.034895809039317376,0.0781237870733715,0.014087286386580928,0.0308636942968864,0,PT3_COREDe_to_PT3_COREUt,226
L3H0,0.018228320583198336,0.0468716939932591,0.007159954239935265,0.0178558573312728,0,PT3_COREDe_to_PT3_COREUt,227
L3H7,0.018228320583198336,0.0468716939932591,0.007159954239935265,0.0178558573312728,0,PT3_COREDe_to_PT3_COREUt,228
L3H6,0.018228320583198336,0.0468716939932591,0.007159954239935265,0.0178558573312728,0,PT3_COREDe_to_PT3_COREUt,229
L3H5,0.018228320583198336,0.0468716939932591,0.007159954239935265,0.0178558573312728,0,PT3_COREDe_to_PT3_COREUt,230
L3H4,0.018228320583198336,0.0468716939932591,0.007159954239935265,0.0178558573312728,0,PT3_COREDe_to_PT3_COREUt,231
L3H3,0.018228320583198336,0.0468716939932591,0.007159954239935265,0.0178558573312728,0,PT3_COREDe_to_PT3_COREUt,232
L3H2,0.018228320583198336,0.0468716939932591,0.007159954239935265,0.0178558573312728,0,PT3_COREDe_to_PT3_COREUt,233
L3H1,0.018228320583198336,0.0468716939932591,0.007159954239935265,0.0178558573312728,0,PT3_COREDe_to_PT3_COREUt,234
L16_MLP,1.9479166856650887,2.406249927940296,0.2379859341239383,0.3076922553601053,0,PT3_COREUt_to_PT3_COREDe,1
L16H3,1.6104167253454287,2.2968750401656868,0.1933450629210974,0.2567432521653525,0,PT3_COREUt_to_PT3_COREDe,2
L16H7,1.6104167253454287,2.2968750401656868,0.1933450629210974,0.2567432521653525,0,PT3_COREUt_to_PT3_COREDe,3
L16H6,1.6104167253454287,2.2968750401656868,0.1933450629210974,0.2567432521653525,0,PT3_COREUt_to_PT3_COREDe,4
L16H5,1.6104167253454287,2.2968750401656868,0.1933450629210974,0.2567432521653525,0,PT3_COREUt_to_PT3_COREDe,5
L16H4,1.6104167253454287,2.2968750401656868,0.1933450629210974,0.2567432521653525,0,PT3_COREUt_to_PT3_COREDe,6
L16H2,1.6104167253454287,2.2968750401656868,0.1933450629210974,0.2567432521653525,0,PT3_COREUt_to_PT3_COREDe,7
L16H1,1.6104167253454287,2.2968750401656868,0.1933450629210974,0.2567432521653525,0,PT3_COREUt_to_PT3_COREDe,8
L16H0,1.6104167253454287,2.2968750401656868,0.1933450629210974,0.2567432521653525,0,PT3_COREUt_to_PT3_COREDe,9
L25_MLP,1.5325520451188137,1.7187508694254667,0.18368443077311775,0.2014786658305895,0,PT3_COREUt_to_PT3_COREDe,10
L18H7,1.0244790619008843,1.3203120352261948,0.12448891622749352,0.1809420895945518,0,PT3_COREUt_to_PT3_COREDe,11
L18H5,1.0244790619008843,1.3203120352261948,0.12448891622749352,0.1809420895945518,0,PT3_COREUt_to_PT3_COREDe,12
L18H6,1.0244790619008843,1.3203120352261948,0.12448891622749352,0.1809420895945518,0,PT3_COREUt_to_PT3_COREDe,13
L18H1,1.0244790619008843,1.3203120352261948,0.12448891622749352,0.1809420895945518,0,PT3_COREUt_to_PT3_COREDe,14
L18H0,1.0244790619008843,1.3203120352261948,0.12448891622749352,0.1809420895945518,0,PT3_COREUt_to_PT3_COREDe,15
L18H3,1.0244790619008843,1.3203120352261948,0.12448891622749352,0.1809420895945518,0,PT3_COREUt_to_PT3_COREDe,16
L18H2,1.0244790619008843,1.3203120352261948,0.12448891622749352,0.1809420895945518,0,PT3_COREUt_to_PT3_COREDe,17
L18H4,1.0244790619008843,1.3203120352261948,0.12448891622749352,0.1809420895945518,0,PT3_COREUt_to_PT3_COREDe,18
L14_MLP,0.9578125124259734,1.2890626783424928,0.11647026316929959,0.1766595232146625,0,PT3_COREUt_to_PT3_COREDe,19
L23H4,0.8619790633677288,1.3203121434945473,0.10432713990626166,0.1561921728537542,0,PT3_COREUt_to_PT3_COREDe,20
L23H0,0.8619790633677288,1.3203121434945473,0.10432713990626166,0.1561921728537542,0,PT3_COREUt_to_PT3_COREDe,21
L23H1,0.8619790633677288,1.3203121434945473,0.10432713990626166,0.1561921728537542,0,PT3_COREUt_to_PT3_COREDe,22
L23H2,0.8619790633677288,1.3203121434945473,0.10432713990626166,0.1561921728537542,0,PT3_COREUt_to_PT3_COREDe,23
L23H3,0.8619790633677288,1.3203121434945473,0.10432713990626166,0.1561921728537542,0,PT3_COREUt_to_PT3_COREDe,24
L23H5,0.8619790633677288,1.3203121434945473,0.10432713990626166,0.1561921728537542,0,PT3_COREUt_to_PT3_COREDe,25
L23H6,0.8619790633677288,1.3203121434945473,0.10432713990626166,0.1561921728537542,0,PT3_COREUt_to_PT3_COREDe,26
L23H7,0.8619790633677288,1.3203121434945473,0.10432713990626166,0.1561921728537542,0,PT3_COREUt_to_PT3_COREDe,27
L20H1,0.7765624467498796,0.9687494955684643,0.09529778019519658,0.129301267924576,0,PT3_COREUt_to_PT3_COREDe,28
L20H0,0.7765624467498796,0.9687494955684643,0.09529778019519658,0.129301267924576,0,PT3_COREUt_to_PT3_COREDe,29
L20H2,0.7765624467498796,0.9687494955684643,0.09529778019519658,0.129301267924576,0,PT3_COREUt_to_PT3_COREDe,30
L20H5,0.7765624467498796,0.9687494955684643,0.09529778019519658,0.129301267924576,0,PT3_COREUt_to_PT3_COREDe,31
L20H3,0.7765624467498796,0.9687494955684643,0.09529778019519658,0.129301267924576,0,PT3_COREUt_to_PT3_COREDe,32
L20H7,0.7765624467498796,0.9687494955684643,0.09529778019519658,0.129301267924576,0,PT3_COREUt_to_PT3_COREDe,33
L20H6,0.7765624467498796,0.9687494955684643,0.09529778019519658,0.129301267924576,0,PT3_COREUt_to_PT3_COREDe,34
L20H4,0.7765624467498796,0.9687494955684643,0.09529778019519658,0.129301267924576,0,PT3_COREUt_to_PT3_COREDe,35
L19_MLP,0.669270814881462,1.1171877995893291,0.07897009421033216,0.1332712214690974,0,PT3_COREUt_to_PT3_COREDe,36
L15_MLP,0.6520833989363964,1.2656250189367944,0.07526704705289429,0.1367088496311461,0,PT3_COREUt_to_PT3_COREDe,37
L13_MLP,0.6390626202199734,0.8671867638477391,0.0761454258616942,0.0902438208040934,0,PT3_COREUt_to_PT3_COREDe,38
L20_MLP,0.5302083071994959,0.5937497345864955,0.06424553230483518,0.0813703782669123,0,PT3_COREUt_to_PT3_COREDe,39
L14H6,0.4760417303049974,0.6249992822164092,0.057208361236655826,0.0729270877971143,0,PT3_COREUt_to_PT3_COREDe,40
L14H5,0.4760417303049974,0.6249992822164092,0.057208361236655826,0.0729270877971143,0,PT3_COREUt_to_PT3_COREDe,41
L14H7,0.4760417303049974,0.6249992822164092,0.057208361236655826,0.0729270877971143,0,PT3_COREUt_to_PT3_COREDe,42
L14H0,0.4760417303049974,0.6249992822164092,0.057208361236655826,0.0729270877971143,0,PT3_COREUt_to_PT3_COREDe,43
L14H1,0.4760417303049974,0.6249992822164092,0.057208361236655826,0.0729270877971143,0,PT3_COREUt_to_PT3_COREDe,44
L14H2,0.4760417303049974,0.6249992822164092,0.057208361236655826,0.0729270877971143,0,PT3_COREUt_to_PT3_COREDe,45
L14H3,0.4760417303049974,0.6249992822164092,0.057208361236655826,0.0729270877971143,0,PT3_COREUt_to_PT3_COREDe,46
L14H4,0.4760417303049974,0.6249992822164092,0.057208361236655826,0.0729270877971143,0,PT3_COREUt_to_PT3_COREDe,47
L24_MLP,0.3973958726084412,0.687499789554642,0.048777991965581795,0.0820130122682819,0,PT3_COREUt_to_PT3_COREDe,48
L15H0,0.3864584415348876,1.015625193846871,0.04480196708936,0.1094276169819684,0,PT3_COREUt_to_PT3_COREDe,49
L15H1,0.3864584415348876,1.015625193846871,0.04480196708936,0.1094276169819684,0,PT3_COREUt_to_PT3_COREDe,50
L15H3,0.3864584415348876,1.015625193846871,0.04480196708936,0.1094276169819684,0,PT3_COREUt_to_PT3_COREDe,51
L15H4,0.3864584415348876,1.015625193846871,0.04480196708936,0.1094276169819684,0,PT3_COREUt_to_PT3_COREDe,52
L15H5,0.3864584415348876,1.015625193846871,0.04480196708936,0.1094276169819684,0,PT3_COREUt_to_PT3_COREDe,53
L15H6,0.3864584415348876,1.015625193846871,0.04480196708936,0.1094276169819684,0,PT3_COREUt_to_PT3_COREDe,54
L15H7,0.3864584415348876,1.015625193846871,0.04480196708936,0.1094276169819684,0,PT3_COREUt_to_PT3_COREDe,55
L15H2,0.3864584415348876,1.015625193846871,0.04480196708936,0.1094276169819684,0,PT3_COREUt_to_PT3_COREDe,56
L11_MLP,0.3791666441071609,0.4531248913198924,0.04575478938999137,0.060479642305741,0,PT3_COREUt_to_PT3_COREDe,57
L6H7,0.37500005859784497,0.5000000842068681,0.04565651177704655,0.0620984976266253,0,PT3_COREUt_to_PT3_COREDe,58
L6H0,0.37500005859784497,0.5000000842068681,0.04565651177704655,0.0620984976266253,0,PT3_COREUt_to_PT3_COREDe,59
L6H6,0.37500005859784497,0.5000000842068681,0.04565651177704655,0.0620984976266253,0,PT3_COREUt_to_PT3_COREDe,60
L6H5,0.37500005859784497,0.5000000842068681,0.04565651177704655,0.0620984976266253,0,PT3_COREUt_to_PT3_COREDe,61
L6H4,0.37500005859784497,0.5000000842068681,0.04565651177704655,0.0620984976266253,0,PT3_COREUt_to_PT3_COREDe,62
L6H3,0.37500005859784497,0.5000000842068681,0.04565651177704655,0.0620984976266253,0,PT3_COREUt_to_PT3_COREDe,63
L6H2,0.37500005859784497,0.5000000842068681,0.04565651177704655,0.0620984976266253,0,PT3_COREUt_to_PT3_COREDe,64
L6H1,0.37500005859784497,0.5000000842068681,0.04565651177704655,0.0620984976266253,0,PT3_COREUt_to_PT3_COREDe,65
L22_MLP,0.34739588378395964,1.0312491498406209,0.03926169146308262,0.1074917526850148,0,PT3_COREUt_to_PT3_COREDe,66
L10_MLP,0.30885405614665395,0.6484379591680192,0.03544801553887291,0.0674797188209912,0,PT3_COREUt_to_PT3_COREDe,67
L18_MLP,0.2968750331108595,0.4609374563924611,0.03647062812131939,0.0545286379575879,0,PT3_COREUt_to_PT3_COREDe,68
L1H1,0.2932290818214734,0.3828125553781873,0.036105392615169714,0.0510948898701629,0,PT3_COREUt_to_PT3_COREDe,69
L1H7,0.2932290818214734,0.3828125553781873,0.036105392615169714,0.0510948898701629,0,PT3_COREUt_to_PT3_COREDe,70
L1H6,0.2932290818214734,0.3828125553781873,0.036105392615169714,0.0510948898701629,0,PT3_COREUt_to_PT3_COREDe,71
L1H5,0.2932290818214734,0.3828125553781873,0.036105392615169714,0.0510948898701629,0,PT3_COREUt_to_PT3_COREDe,72
L1H3,0.2932290818214734,0.3828125553781873,0.036105392615169714,0.0510948898701629,0,PT3_COREUt_to_PT3_COREDe,73
L1H2,0.2932290818214734,0.3828125553781873,0.036105392615169714,0.0510948898701629,0,PT3_COREUt_to_PT3_COREDe,74
L1H0,0.2932290818214734,0.3828125553781873,0.036105392615169714,0.0510948898701629,0,PT3_COREUt_to_PT3_COREDe,75
L1H4,0.2932290818214734,0.3828125553781873,0.036105392615169714,0.0510948898701629,0,PT3_COREUt_to_PT3_COREDe,76
L25H4,0.2734373713332012,0.4921873975954103,0.03177996428844252,0.053164540777442,0,PT3_COREUt_to_PT3_COREDe,77
L25H6,0.2734373713332012,0.4921873975954103,0.03177996428844252,0.053164540777442,0,PT3_COREUt_to_PT3_COREDe,78
L25H0,0.2734373713332012,0.4921873975954103,0.03177996428844252,0.053164540777442,0,PT3_COREUt_to_PT3_COREDe,79
L25H1,0.2734373713332012,0.4921873975954103,0.03177996428844252,0.053164540777442,0,PT3_COREUt_to_PT3_COREDe,80
L25H2,0.2734373713332012,0.4921873975954103,0.03177996428844252,0.053164540777442,0,PT3_COREUt_to_PT3_COREDe,81
L25H3,0.2734373713332012,0.4921873975954103,0.03177996428844252,0.053164540777442,0,PT3_COREUt_to_PT3_COREDe,82
L25H5,0.2734373713332012,0.4921873975954103,0.03177996428844252,0.053164540777442,0,PT3_COREUt_to_PT3_COREDe,83
L25H7,0.2734373713332012,0.4921873975954103,0.03177996428844252,0.053164540777442,0,PT3_COREUt_to_PT3_COREDe,84
L8H6,0.2703123949325976,0.3749996812131337,0.03361539196547767,0.0503211571613161,0,PT3_COREUt_to_PT3_COREDe,85
L8H7,0.2703123949325976,0.3749996812131337,0.03361539196547767,0.0503211571613161,0,PT3_COREUt_to_PT3_COREDe,86
L8H5,0.2703123949325976,0.3749996812131337,0.03361539196547767,0.0503211571613161,0,PT3_COREUt_to_PT3_COREDe,87
L8H4,0.2703123949325976,0.3749996812131337,0.03361539196547767,0.0503211571613161,0,PT3_COREUt_to_PT3_COREDe,88
L8H3,0.2703123949325976,0.3749996812131337,0.03361539196547767,0.0503211571613161,0,PT3_COREUt_to_PT3_COREDe,89
L8H2,0.2703123949325976,0.3749996812131337,0.03361539196547767,0.0503211571613161,0,PT3_COREUt_to_PT3_COREDe,90
L8H1,0.2703123949325976,0.3749996812131337,0.03361539196547767,0.0503211571613161,0,PT3_COREUt_to_PT3_COREDe,91
L8H0,0.2703123949325976,0.3749996812131337,0.03361539196547767,0.0503211571613161,0,PT3_COREUt_to_PT3_COREDe,92
L23_MLP,0.24843760807633744,0.6406253547451293,0.029166758374768273,0.0666666998694285,0,PT3_COREUt_to_PT3_COREDe,93
L8_MLP,0.24635398370592382,0.4531255860524599,0.0290988720902212,0.0471545299054493,0,PT3_COREUt_to_PT3_COREDe,94
L21H3,0.24270856399556004,0.3671878401039254,0.029113328070513044,0.041006556910372,0,PT3_COREUt_to_PT3_COREDe,95
L21H6,0.24270856399556004,0.3671878401039254,0.029113328070513044,0.041006556910372,0,PT3_COREUt_to_PT3_COREDe,96
L21H4,0.24270856399556004,0.3671878401039254,0.029113328070513044,0.041006556910372,0,PT3_COREUt_to_PT3_COREDe,97
L21H5,0.24270856399556004,0.3671878401039254,0.029113328070513044,0.041006556910372,0,PT3_COREUt_to_PT3_COREDe,98
L21H0,0.24270856399556004,0.3671878401039254,0.029113328070513044,0.041006556910372,0,PT3_COREUt_to_PT3_COREDe,99
L21H7,0.24270856399556004,0.3671878401039254,0.029113328070513044,0.041006556910372,0,PT3_COREUt_to_PT3_COREDe,100
L21H1,0.24270856399556004,0.3671878401039254,0.029113328070513044,0.041006556910372,0,PT3_COREUt_to_PT3_COREDe,101
L21H2,0.24270856399556004,0.3671878401039254,0.029113328070513044,0.041006556910372,0,PT3_COREUt_to_PT3_COREDe,102
L2_MLP,0.23385426196471168,0.3203124970973601,0.02785331415254576,0.0333876170712288,0,PT3_COREUt_to_PT3_COREDe,103
L6_MLP,0.23229160152423536,0.320312478545512,0.027815544123167706,0.0385438965789089,0,PT3_COREUt_to_PT3_COREDe,104
L17H5,0.22812514583261934,0.4609378376896735,0.027548124112003056,0.0540293377568268,0,PT3_COREUt_to_PT3_COREDe,105
L17H4,0.22812514583261934,0.4609378376896735,0.027548124112003056,0.0540293377568268,0,PT3_COREUt_to_PT3_COREDe,106
L17H2,0.22812514583261934,0.4609378376896735,0.027548124112003056,0.0540293377568268,0,PT3_COREUt_to_PT3_COREDe,107
L17H6,0.22812514583261934,0.4609378376896735,0.027548124112003056,0.0540293377568268,0,PT3_COREUt_to_PT3_COREDe,108
L17H7,0.22812514583261934,0.4609378376896735,0.027548124112003056,0.0540293377568268,0,PT3_COREUt_to_PT3_COREDe,109
L17H0,0.22812514583261934,0.4609378376896735,0.027548124112003056,0.0540293377568268,0,PT3_COREUt_to_PT3_COREDe,110
L17H1,0.22812514583261934,0.4609378376896735,0.027548124112003056,0.0540293377568268,0,PT3_COREUt_to_PT3_COREDe,111
L17H3,0.22812514583261934,0.4609378376896735,0.027548124112003056,0.0540293377568268,0,PT3_COREUt_to_PT3_COREDe,112
L17_MLP,0.2161458572587886,0.4375004408632046,0.026611413655555218,0.0599572236382469,0,PT3_COREUt_to_PT3_COREDe,113
L11H3,0.20833325254564056,0.3046878428521946,0.0254245218583296,0.0406673441346604,0,PT3_COREUt_to_PT3_COREDe,114
L11H0,0.20833325254564056,0.3046878428521946,0.0254245218583296,0.0406673441346604,0,PT3_COREUt_to_PT3_COREDe,115
L11H2,0.20833325254564056,0.3046878428521946,0.0254245218583296,0.0406673441346604,0,PT3_COREUt_to_PT3_COREDe,116
L11H1,0.20833325254564056,0.3046878428521946,0.0254245218583296,0.0406673441346604,0,PT3_COREUt_to_PT3_COREDe,117
L11H4,0.20833325254564056,0.3046878428521946,0.0254245218583296,0.0406673441346604,0,PT3_COREUt_to_PT3_COREDe,118
L11H5,0.20833325254564056,0.3046878428521946,0.0254245218583296,0.0406673441346604,0,PT3_COREUt_to_PT3_COREDe,119
L11H6,0.20833325254564056,0.3046878428521946,0.0254245218583296,0.0406673441346604,0,PT3_COREUt_to_PT3_COREDe,120
L11H7,0.20833325254564056,0.3046878428521946,0.0254245218583296,0.0406673441346604,0,PT3_COREUt_to_PT3_COREDe,121
L19H0,0.19479169595668464,0.5390622459310954,0.023095908693825475,0.06430564672253,0,PT3_COREUt_to_PT3_COREDe,122
L19H2,0.19479169595668464,0.5390622459310954,0.023095908693825475,0.06430564672253,0,PT3_COREUt_to_PT3_COREDe,123
L19H3,0.19479169595668464,0.5390622459310954,0.023095908693825475,0.06430564672253,0,PT3_COREUt_to_PT3_COREDe,124
L19H4,0.19479169595668464,0.5390622459310954,0.023095908693825475,0.06430564672253,0,PT3_COREUt_to_PT3_COREDe,125
L19H7,0.19479169595668464,0.5390622459310954,0.023095908693825475,0.06430564672253,0,PT3_COREUt_to_PT3_COREDe,126
L19H5,0.19479169595668464,0.5390622459310954,0.023095908693825475,0.06430564672253,0,PT3_COREUt_to_PT3_COREDe,127
L19H6,0.19479169595668464,0.5390622459310954,0.023095908693825475,0.06430564672253,0,PT3_COREUt_to_PT3_COREDe,128
L19H1,0.19479169595668464,0.5390622459310954,0.023095908693825475,0.06430564672253,0,PT3_COREUt_to_PT3_COREDe,129
L0_MLP,0.1817707645183946,0.304687711755661,0.02307059494900162,0.0406673837057605,0,PT3_COREUt_to_PT3_COREDe,130
L12H4,0.1776039862628709,0.3359373997693469,0.02195643689147454,0.0448383528788035,0,PT3_COREUt_to_PT3_COREDe,131
L12H2,0.1776039862628709,0.3359373997693469,0.02195643689147454,0.0448383528788035,0,PT3_COREUt_to_PT3_COREDe,132
L12H1,0.1776039862628709,0.3359373997693469,0.02195643689147454,0.0448383528788035,0,PT3_COREUt_to_PT3_COREDe,133
L12H3,0.1776039862628709,0.3359373997693469,0.02195643689147454,0.0448383528788035,0,PT3_COREUt_to_PT3_COREDe,134
L12H7,0.1776039862628709,0.3359373997693469,0.02195643689147454,0.0448383528788035,0,PT3_COREUt_to_PT3_COREDe,135
L12H6,0.1776039862628709,0.3359373997693469,0.02195643689147454,0.0448383528788035,0,PT3_COREUt_to_PT3_COREDe,136
L12H5,0.1776039862628709,0.3359373997693469,0.02195643689147454,0.0448383528788035,0,PT3_COREUt_to_PT3_COREDe,137
L12H0,0.1776039862628709,0.3359373997693469,0.02195643689147454,0.0448383528788035,0,PT3_COREUt_to_PT3_COREDe,138
L5_MLP,0.16979169675742758,0.3437502375278658,0.0199679277970623,0.0358306385255891,0,PT3_COREUt_to_PT3_COREDe,139
L2H2,0.16979149620843137,0.3593752397853009,0.01997869875688591,0.037398396853653,0,PT3_COREUt_to_PT3_COREDe,140
L2H3,0.16979149620843137,0.3593752397853009,0.01997869875688591,0.037398396853653,0,PT3_COREUt_to_PT3_COREDe,141
L2H4,0.16979149620843137,0.3593752397853009,0.01997869875688591,0.037398396853653,0,PT3_COREUt_to_PT3_COREDe,142
L2H5,0.16979149620843137,0.3593752397853009,0.01997869875688591,0.037398396853653,0,PT3_COREUt_to_PT3_COREDe,143
L2H7,0.16979149620843137,0.3593752397853009,0.01997869875688591,0.037398396853653,0,PT3_COREUt_to_PT3_COREDe,144
L2H6,0.16979149620843137,0.3593752397853009,0.01997869875688591,0.037398396853653,0,PT3_COREUt_to_PT3_COREDe,145
L2H0,0.16979149620843137,0.3593752397853009,0.01997869875688591,0.037398396853653,0,PT3_COREUt_to_PT3_COREDe,146
L2H1,0.16979149620843137,0.3593752397853009,0.01997869875688591,0.037398396853653,0,PT3_COREUt_to_PT3_COREDe,147
L5H0,0.1640627195309528,0.2968754154134547,0.020651899532151075,0.0406852748297173,0,PT3_COREUt_to_PT3_COREDe,148
L5H1,0.1640627195309528,0.2968754154134547,0.020651899532151075,0.0406852748297173,0,PT3_COREUt_to_PT3_COREDe,149
L5H2,0.1640627195309528,0.2968754154134547,0.020651899532151075,0.0406852748297173,0,PT3_COREUt_to_PT3_COREDe,150
L5H3,0.1640627195309528,0.2968754154134547,0.020651899532151075,0.0406852748297173,0,PT3_COREUt_to_PT3_COREDe,151
L5H4,0.1640627195309528,0.2968754154134547,0.020651899532151075,0.0406852748297173,0,PT3_COREUt_to_PT3_COREDe,152
L5H5,0.1640627195309528,0.2968754154134547,0.020651899532151075,0.0406852748297173,0,PT3_COREUt_to_PT3_COREDe,153
L5H6,0.1640627195309528,0.2968754154134547,0.020651899532151075,0.0406852748297173,0,PT3_COREUt_to_PT3_COREDe,154
