source_model,target_model,component,scenario,baseline_delta,baseline_action,baseline_p_action2,baseline_delta_legacy,patched_delta,patched_action,patched_p_action2,patched_delta_legacy,delta_change,delta_change_legacy,action_flipped,effect_size,effect_size_legacy
PT3_COREUt,PT3_COREDe,L17H4,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.3828120371431,Cooperate,8.415113144744173e-05,-4.515625,0.21093833522972183,-0.98828125,False,0.021987054598596553,0.28017710772387644
PT3_COREUt,PT3_COREDe,L17H5,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.3828120371431,Cooperate,8.415113144744173e-05,-4.515625,0.21093833522972183,-0.98828125,False,0.021987054598596553,0.28017710772387644
PT3_COREUt,PT3_COREDe,L17H6,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.3828120371431,Cooperate,8.415113144744173e-05,-4.515625,0.21093833522972183,-0.98828125,False,0.021987054598596553,0.28017710772387644
PT3_COREUt,PT3_COREDe,L17H7,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.3828120371431,Cooperate,8.415113144744173e-05,-4.515625,0.21093833522972183,-0.98828125,False,0.021987054598596553,0.28017710772387644
PT3_COREUt,PT3_COREDe,L18H0,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.679687283673763,Cooperate,2.300704025158147e-05,-2.619140625,-1.0859369113009407,0.908203125,False,0.11319210485567921,0.2574750100624556
PT3_COREUt,PT3_COREDe,L18H1,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.679687283673763,Cooperate,2.300704025158147e-05,-2.619140625,-1.0859369113009407,0.908203125,False,0.11319210485567921,0.2574750100624556
PT3_COREUt,PT3_COREDe,L18H2,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.679687283673763,Cooperate,2.300704025158147e-05,-2.619140625,-1.0859369113009407,0.908203125,False,0.11319210485567921,0.2574750100624556
PT3_COREUt,PT3_COREDe,L18H3,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.679687283673763,Cooperate,2.300704025158147e-05,-2.619140625,-1.0859369113009407,0.908203125,False,0.11319210485567921,0.2574750100624556
PT3_COREUt,PT3_COREDe,L18H4,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.679687283673763,Cooperate,2.300704025158147e-05,-2.619140625,-1.0859369113009407,0.908203125,False,0.11319210485567921,0.2574750100624556
PT3_COREUt,PT3_COREDe,L18H5,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.679687283673763,Cooperate,2.300704025158147e-05,-2.619140625,-1.0859369113009407,0.908203125,False,0.11319210485567921,0.2574750100624556
