source_model,target_model,component,scenario,baseline_delta,baseline_action,baseline_p_action2,baseline_delta_legacy,patched_delta,patched_action,patched_p_action2,patched_delta_legacy,delta_change,delta_change_legacy,action_flipped,effect_size,effect_size_legacy
PT2_COREDe,PT3_COREUt,L17H7,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.7343776757216074,Cooperate,0.06097502766079566,-1.66015625,-0.20312670303560365,-0.16015625,False,0.0802475238449132,0.10677076215282524
PT2_COREDe,PT3_COREUt,L18H0,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0781241276121802,Cooperate,0.11124129275759033,0.40234375,0.4531268450738235,1.90234375,False,0.17901293508642446,1.2682283211811194
PT2_COREDe,PT3_COREUt,L18H1,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0781241276121802,Cooperate,0.11124129275759033,0.40234375,0.4531268450738235,1.90234375,False,0.17901293508642446,1.2682283211811194
PT2_COREDe,PT3_COREUt,L18H2,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0781241276121802,Cooperate,0.11124129275759033,0.40234375,0.4531268450738235,1.90234375,False,0.17901293508642446,1.2682283211811194
PT2_COREDe,PT3_COREUt,L18H3,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0781241276121802,Cooperate,0.11124129275759033,0.40234375,0.4531268450738235,1.90234375,False,0.17901293508642446,1.2682283211811194
PT2_COREDe,PT3_COREUt,L18H4,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0781241276121802,Cooperate,0.11124129275759033,0.40234375,0.4531268450738235,1.90234375,False,0.17901293508642446,1.2682283211811194
PT2_COREDe,PT3_COREUt,L18H5,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0781241276121802,Cooperate,0.11124129275759033,0.40234375,0.4531268450738235,1.90234375,False,0.17901293508642446,1.2682283211811194
PT2_COREDe,PT3_COREUt,L18H6,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0781241276121802,Cooperate,0.11124129275759033,0.40234375,0.4531268450738235,1.90234375,False,0.17901293508642446,1.2682283211811194
PT2_COREDe,PT3_COREUt,L18H7,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0781241276121802,Cooperate,0.11124129275759033,0.40234375,0.4531268450738235,1.90234375,False,0.17901293508642446,1.2682283211811194
PT2_COREDe,PT3_COREUt,L19H0,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0000005368868496,Cooperate,0.11920286565245379,0.46484375,0.5312504357991541,1.96484375,False,0.20987655181377493,1.3098949600700267
PT2_COREDe,PT3_COREUt,L19H1,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0000005368868496,Cooperate,0.11920286565245379,0.46484375,0.5312504357991541,1.96484375,False,0.20987655181377493,1.3098949600700267
PT2_COREDe,PT3_COREUt,L19H2,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0000005368868496,Cooperate,0.11920286565245379,0.46484375,0.5312504357991541,1.96484375,False,0.20987655181377493,1.3098949600700267
PT2_COREDe,PT3_COREUt,L19H3,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0000005368868496,Cooperate,0.11920286565245379,0.46484375,0.5312504357991541,1.96484375,False,0.20987655181377493,1.3098949600700267
PT2_COREDe,PT3_COREUt,L19H4,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0000005368868496,Cooperate,0.11920286565245379,0.46484375,0.5312504357991541,1.96484375,False,0.20987655181377493,1.3098949600700267
PT2_COREDe,PT3_COREUt,L19H5,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0000005368868496,Cooperate,0.11920286565245379,0.46484375,0.5312504357991541,1.96484375,False,0.20987655181377493,1.3098949600700267
PT2_COREDe,PT3_COREUt,L19H6,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0000005368868496,Cooperate,0.11920286565245379,0.46484375,0.5312504357991541,1.96484375,False,0.20987655181377493,1.3098949600700267
PT2_COREDe,PT3_COREUt,L19H7,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.0000005368868496,Cooperate,0.11920286565245379,0.46484375,0.5312504357991541,1.96484375,False,0.20987655181377493,1.3098949600700267
PT2_COREDe,PT3_COREUt,L20H0,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.5000002238798604,Cooperate,0.07585816432643476,-1.00390625,0.031250748806143314,0.49609375,False,0.012345965215379963,0.3307289461807026
PT2_COREDe,PT3_COREUt,L20H1,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.5000002238798604,Cooperate,0.07585816432643476,-1.00390625,0.031250748806143314,0.49609375,False,0.012345965215379963,0.3307289461807026
PT2_COREDe,PT3_COREUt,L20H2,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.5000002238798604,Cooperate,0.07585816432643476,-1.00390625,0.031250748806143314,0.49609375,False,0.012345965215379963,0.3307289461807026
PT2_COREDe,PT3_COREUt,L20H3,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.5000002238798604,Cooperate,0.07585816432643476,-1.00390625,0.031250748806143314,0.49609375,False,0.012345965215379963,0.3307289461807026
PT2_COREDe,PT3_COREUt,L20H4,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.5000002238798604,Cooperate,0.07585816432643476,-1.00390625,0.031250748806143314,0.49609375,False,0.012345965215379963,0.3307289461807026
PT2_COREDe,PT3_COREUt,L20H5,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.5000002238798604,Cooperate,0.07585816432643476,-1.00390625,0.031250748806143314,0.49609375,False,0.012345965215379963,0.3307289461807026
PT2_COREDe,PT3_COREUt,L20H6,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.5000002238798604,Cooperate,0.07585816432643476,-1.00390625,0.031250748806143314,0.49609375,False,0.012345965215379963,0.3307289461807026
PT2_COREDe,PT3_COREUt,L20H7,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.5000002238798604,Cooperate,0.07585816432643476,-1.00390625,0.031250748806143314,0.49609375,False,0.012345965215379963,0.3307289461807026
PT2_COREDe,PT3_COREUt,L21H0,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.484376151787595,Cooperate,0.07696075387553379,-1.16796875,0.046874820898408665,0.33203125,False,0.018518433330312858,0.2213540190973206
PT2_COREDe,PT3_COREUt,L21H1,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.484376151787595,Cooperate,0.07696075387553379,-1.16796875,0.046874820898408665,0.33203125,False,0.018518433330312858,0.2213540190973206
PT2_COREDe,PT3_COREUt,L21H2,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.484376151787595,Cooperate,0.07696075387553379,-1.16796875,0.046874820898408665,0.33203125,False,0.018518433330312858,0.2213540190973206
PT2_COREDe,PT3_COREUt,L21H3,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.484376151787595,Cooperate,0.07696075387553379,-1.16796875,0.046874820898408665,0.33203125,False,0.018518433330312858,0.2213540190973206
PT2_COREDe,PT3_COREUt,L21H4,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.484376151787595,Cooperate,0.07696075387553379,-1.16796875,0.046874820898408665,0.33203125,False,0.018518433330312858,0.2213540190973206
